groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Col_0	fio1	log2fold_fio1_Col_0	abs_logFC	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.Wang_Col.0_1.bam	countData.Wang_Col.0_2.bam	countData.Wang_fio1_1.bam	countData.Wang_fio1_2.bam	transcripts
AT5G46490	E009	36.2844359146981	0.0157233338435622	22.1006181872072	2.58726412624142E-06	0.00236685320068654	8.67866511766789	4.94363528500281	-1.62796147608629	1.62796147608629	5	18852636	18852814	179	+	56	48	20	14	"c(""AT5G46490.8"", ""AT5G46490.2"", ""AT5G46490.5"", ""AT5G46490.6"", ""AT5G46490.3"", ""AT5G46490.4"", ""AT5G46490.7"", ""AT5G46490.1"")"
AT1G63650	E006	28.5989081221244	0.0151277730415207	19.5810271056575	9.64219871225232E-06	0.00607694733378502	8.01851561680027	4.57540653209026	-1.62241598588634	1.62241598588634	1	23599804	23599927	124	+	36	40	18	16	"c(""AT1G63650.2"", ""AT1G63650.1"", ""AT1G63650.3"")"
AT2G34410+AT2G08665	E007	27.6073872194078	0.0180776286284873	24.2385276780984	8.51125383832391E-07	0.00112241981185043	8.04938583638597	4.59403834166488	-1.62180367513804	1.62180367513804	2	14519575	14519613	39	+	33	36	22	16	"c(""AT2G34410.2"", ""AT2G34410.1"")"
AT4G03490	E013	20.1009841884458	0.0186327484727486	15.8213452103709	6.96127507996772E-05	0.0200447680655856	3.79970917541203	6.63485290889025	1.61077019601803	1.61077019601803	4	1552154	1552784	631	-	10	8	26	42	"c(""AT4G03490.2"", ""AT4G03490.5"", ""AT4G03490.3"", ""AT4G03490.1"", ""AT4G03490.4"")"
AT3G26000+AT3G25990	E001	25.5473794864543	0.0202925849165023	14.5190444760479	0.000138749761453997	0.0297111226571178	4.37391862870456	7.61331795347294	1.6023730627545	1.6023730627545	3	9504677	9505048	372	-	10	16	36	46	AT3G25990.1
AT4G21585+AT4G21580	E023	26.7833260708255	0.0171443437942398	15.8027972948017	7.02984993851021E-05	0.0200978331296303	7.64453532068561	4.41371249753914	-1.58805780452269	1.58805780452269	4	11479114	11479206	93	+	36	37	12	18	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"
AT4G26700	E013	23.7788356210232	0.0198953968160001	14.0259949372241	0.00018030075204953	0.034030552514347	7.30066943075184	4.21961100156955	-1.58473992363149	1.58473992363149	4	13464432	13464516	85	+	31	32	10	19	AT4G26700.7
AT1G63250	E009	22.8810874455603	0.0174788887439628	13.6404514931863	0.000221364198320744	0.0384782698554559	7.05138542380365	4.10823611130232	-1.56146105821668	1.56146105821668	1	23465284	23465390	107	-	32	30	12	14	AT1G63250.1
AT1G18950	E013	26.1029495676696	0.020448187287688	13.3269746916787	0.000261615259922176	0.0421026738953376	4.43154736255568	7.53934771817262	1.53630039036417	1.53630039036417	1	6550670	6550681	12	+	13	12	36	50	AT1G18950.2
AT1G70790+AT1G70800	E007	26.8330875047767	0.0146836231987729	15.2347489931216	9.49403171925626E-05	0.0236869299162894	4.37115003621651	7.43327840584297	1.53492717260833	1.53492717260833	1	26700852	26701418	567	+	12	10	50	42	AT1G70790.4
AT1G16130+AT1G16120	E003	27.4947580991113	0.0259432321068628	19.138205867025	1.21586483023114E-05	0.00717500380531069	7.38693919875806	4.35084331390581	-1.53027730452902	1.53027730452902	1	5523863	5525292	1430	+	30	49	15	10	AT1G16120.1
AT5G62730	E005	27.6026706243716	0.0364260733538101	14.6657309254062	0.00012835888450707	0.028531852839347	4.15891700273582	7.04785095003612	1.52459847597392	1.52459847597392	5	25198684	25200286	1603	+	10	6	53	50	"c(""AT5G62730.1"", ""AT5G62730.2"")"
AT1G77890+AT1G77910	E010	21.7441622965081	0.0163723097050436	15.440637263382	8.51376760960375E-05	0.0227527753438775	6.91347645231971	4.0948601270124	-1.51373165905852	1.51373165905852	1	29293273	29293278	6	+	27	30	12	15	"c(""AT1G77890.4"", ""AT1G77890.1"", ""AT1G77890.2"", ""AT1G77890.5"")"
AT4G33790	E005	19.9824799167162	0.0196685374066007	12.7342909635482	0.000359011904469627	0.0497264758873108	3.81499771152826	6.43538943876271	1.51088707869875	1.51088707869875	4	16205350	16205511	162	-	9	8	34	34	"c(""AT4G33790.2"", ""AT4G33790.1"")"
AT1G21651+AT1G21650	E026	38.6083387057655	0.0149306612272309	18.7591963600377	1.48306450090167E-05	0.00834189230075266	9.05810451084716	5.38882571933061	-1.50281017622088	1.50281017622088	1	7598856	7598920	65	-	46	58	24	20	"c(""AT1G21650.2"", ""AT1G21650.3"", ""AT1G21650.1"")"
AT5G66620	E013	45.7617297048935	0.0259526255324644	15.4787542099409	8.34378482934398E-05	0.022521315786857	9.56375592117513	5.70855971485884	-1.49371406010646	1.49371406010646	5	26591324	26591389	66	+	77	54	18	26	"c(""AT5G66620.1"", ""AT5G66620.2"", ""AT5G66620.4"", ""AT5G66620.3"")"
AT1G79780	E002	25.5307285628983	0.0365586033897799	18.5349397488963	1.668180736815E-05	0.00896538600031213	4.24295150001512	7.05590103202769	1.47012324852781	1.47012324852781	1	30016434	30016569	136	+	10	9	36	55	AT1G79780.1
AT1G06960	E010	54.7428684384494	0.0262932676392346	14.256544346947	0.000159505210542117	0.031869758290824	6.59566065564115	10.9305834615033	1.46377195096441	1.46377195096441	1	2137147	2137263	117	+	30	28	67	107	"c(""AT1G06960.6"", ""AT1G06960.5"", ""AT1G06960.2"")"
AT2G15000	E007	29.8945405910529	0.0153234283676584	14.7876278775466	0.000120322328560754	0.0271687817890184	7.87969098024794	4.75831484671772	-1.45860207140652	1.45860207140652	2	6481828	6481870	43	-	48	34	15	18	"c(""AT2G15000.5"", ""AT2G15000.7"", ""AT2G15000.6"", ""AT2G15000.4"")"
AT5G66620	E012	43.6433269405518	0.0194512311942029	17.0376469335858	3.66459949643014E-05	0.0139945818464638	9.30830339975475	5.64524125938647	-1.44744384014439	1.44744384014439	5	26591174	26591236	63	+	71	53	18	25	"c(""AT5G66620.1"", ""AT5G66620.2"", ""AT5G66620.4"", ""AT5G66620.3"")"
AT4G17570	E008	63.0031800902253	0.00557758688568247	34.0197757876003	5.45547715341879E-09	2.12872770334439E-05	7.03359227710004	11.5671065077921	1.44227987488091	1.44227987488091	4	9785984	9785995	12	-	30	33	99	104	"c(""AT4G17570.2"", ""AT4G17570.3"")"
AT2G34410+AT2G08665	E008	30.2747524288359	0.024542035557893	17.4867482660906	2.89317281218355E-05	0.0126021690349671	8.27085050531505	5.04173593952331	-1.43174495772067	1.43174495772067	2	14519614	14519647	34	+	44	29	18	28	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT4G03270	E004	43.9726308014726	0.0167637816115969	22.5653415794729	2.03115992783968E-06	0.00200472929959628	5.80747533946891	9.49230735768705	1.42230400164537	1.42230400164537	4	1432851	1433058	208	-	24	16	80	66	"c(""AT4G03270.1"", ""AT4G03270.2"")"
AT5G24630+AT5G03805	E021	31.0754934718947	0.0118142079704905	16.6296443739166	4.54352963794757E-05	0.0158449033247278	8.11010491974477	4.96306532268525	-1.42034209261945	1.42034209261945	5	8435056	8435117	62	-	43	39	18	20	"c(""AT5G24630.12"", ""AT5G24630.10"", ""AT5G24630.9"", ""AT5G24630.11"", ""AT5G24630.4"", ""AT5G24630.7"", ""AT5G24630.3"", ""AT5G24630.2"", ""AT5G24630.5"", ""AT5G24630.8"", ""AT5G24630.1"", ""AT5G24630.6"")"
AT2G03620	E003	31.0206329396186	0.0119011390448748	17.1814273634474	3.3974174114212E-05	0.0136707720972241	8.13576564601075	4.98101988327718	-1.41905720218557	1.41905720218557	2	1100799	1100846	48	-	42	39	18	21	"c(""AT2G03620.2"", ""AT2G03620.1"")"
AT2G34410+AT2G08665	E006	44.7977044472315	0.0109367814421288	32.1215151418339	1.4482455790589E-08	4.63880109084093E-05	10.0108514966651	6.1415917281069	-1.41486891882997	1.41486891882997	2	14519442	14519498	57	+	56	51	38	30	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT3G10310	E005	36.8780570524169	0.0170849404370114	16.071922722672	6.09815134306154E-05	0.0187131883328598	5.4613497817499	8.90244335823203	1.41392840391742	1.41392840391742	3	3190576	3190713	138	+	23	16	50	67	"c(""AT3G10310.2"", ""AT3G10310.1"")"
AT5G52410	E009	30.1068802729747	0.0136805835705381	14.4090995616127	0.000147089830000569	0.0305330080844171	7.77698720549503	4.78442174182675	-1.40480720907614	1.40480720907614	5	21277108	21277196	89	+	38	45	18	14	"c(""AT5G52410.3"", ""AT5G52410.2"", ""AT5G52410.1"")"
AT1G04733+AT1G09800	E012	25.9612891345891	0.0356230189101499	16.1074311412023	5.98487342473364E-05	0.0185248948997411	7.23775505186111	4.46414214468706	-1.39697260869867	1.39697260869867	1	3180082	3180088	7	-	44	28	10	18	AT1G09800.1
AT5G43080	E002	57.1093582883739	0.024816362001368	15.1406764358853	9.9789881730803E-05	0.0244689467654635	11.402302424428	7.05804779856319	-1.39052181221448	1.39052181221448	5	17292994	17293523	530	+	76	52	46	52	"c(""AT5G43080.2"", ""AT5G43080.1"")"
AT5G40830	E006	31.7345913948411	0.014839823866238	14.3395217048312	0.000152626784704765	0.0311873358730514	8.08789980485392	5.00189102560435	-1.38988577695872	1.38988577695872	5	16356196	16356214	19	-	37	48	17	20	"c(""AT5G40830.2"", ""AT5G40830.1"")"
AT4G04940	E001	32.3834493016876	0.0205397243976684	13.512801033205	0.000236941612062766	0.04015057218109	5.13388443268963	8.28229444139166	1.38341283915292	1.38341283915292	4	2511028	2511211	184	-	12	22	52	50	AT4G04940.1
AT1G51890	E006	32.2944493233526	0.0194703256357423	15.8414009368987	6.88788248201155E-05	0.0199786597011765	8.30089142598266	5.16336386741932	-1.37336388800972	1.37336388800972	1	19275298	19275487	190	-	38	44	23	20	"c(""AT1G51890.3"", ""AT1G51890.2"", ""AT1G51890.5"", ""AT1G51890.4"", ""AT1G51890.1"")"
AT2G34410+AT2G08665	E010	66.3285616835737	0.00537005032230687	52.2755615911306	4.82339847526972E-13	3.98389866380291E-09	12.1102884804306	7.54875266977402	-1.37117341322536	1.37117341322536	2	14520164	14520313	150	+	83	74	51	52	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT1G77080	E019	26.8826013556548	0.0158814655017694	12.7766980006145	0.000350963895097369	0.0492639669244412	4.84576709665279	7.77737311951429	1.36814156524752	1.36814156524752	1	28959372	28959577	206	+	20	16	32	44	"c(""AT1G77080.7"", ""AT1G77080.11"", ""AT1G77080.6"")"
AT2G34410+AT2G08665	E016	75.1051188198604	0.029413754566513	19.1000497620496	1.24041652846225E-05	0.00726342560552646	12.8590870501959	8.03648900623025	-1.36453462550964	1.36453462550964	2	14521553	14521609	57	+	83	94	71	45	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT2G35650	E002	42.5507549982142	0.0113854497536669	19.7670875316434	8.74760966427335E-06	0.00571987971760034	9.64108147704255	6.02207449949077	-1.36250251324132	1.36250251324132	2	14985488	14985690	203	+	49	54	32	31	"c(""AT2G35650.1"", ""AT2G35650.3"", ""AT2G35650.2"")"
AT1G63820	E004	26.2670298243882	0.0332768456400753	13.0704355231655	0.000299993371979538	0.0457212146976647	4.78034555587371	7.64905249021336	1.35924774547441	1.35924774547441	1	23683604	23684373	770	-	22	12	30	46	AT1G63820.1
AT3G13560	E008	53.2777383330664	0.0188258673409879	15.5934167882293	7.85275176343721E-05	0.0214995091100253	6.64378998815312	10.6191486975884	1.35878837478249	1.35878837478249	3	4427850	4427864	15	-	32	26	93	72	"c(""AT3G13560.4"", ""AT3G13560.5"", ""AT3G13560.3"", ""AT3G13560.2"")"
AT4G09640	E004	81.1812680485995	0.00511678768208715	43.346359029374	4.58588759751995E-11	2.99861636069335E-07	12.8681235007958	8.06837667561433	-1.35511239097116	1.35511239097116	4	6089184	6089321	138	-	91	124	51	46	AT4G09640.1
AT3G07550	E002	33.3095958175106	0.0142323490704555	15.2961828358997	9.19020326725065E-05	0.0234548337581463	5.11963079132281	8.15609819050084	1.34697462149782	1.34697462149782	3	2409489	2409726	238	+	18	12	49	63	"c(""AT3G07550.2"", ""AT3G07550.1"")"
AT2G41050	E013	30.889208097637	0.0143685837886512	15.4219718378222	8.59827277057558E-05	0.0228313966862808	8.14747347330032	5.12425185239718	-1.34130324318892	1.34130324318892	2	17125186	17125212	27	-	38	38	26	18	"c(""AT2G41050.1"", ""AT2G41050.3"", ""AT2G41050.5"", ""AT2G41050.4"")"
AT4G10390	E002	30.2374520444774	0.0159800121985849	17.0766676710962	3.59006705762352E-05	0.0139183021859205	7.70694322142475	4.84941575442136	-1.33962937925507	1.33962937925507	4	6442843	6443554	712	-	46	38	14	18	AT4G10390.1
AT5G22750	E012	42.9429408799124	0.0244447659898399	14.1438541141487	0.000169349433306759	0.0328506500843795	9.48166736342216	5.97814845636009	-1.33531175081063	1.33531175081063	5	7568423	7568569	147	-	67	44	23	33	AT5G22750.1
AT3G25560	E014	30.525327100441	0.0149223204484864	13.4746872168165	0.000241803496312875	0.0406279062953703	7.93333443299773	5.01160641131378	-1.3284009012873	1.3284009012873	3	9282434	9282688	255	-	42	38	18	20	"c(""AT3G25560.2"", ""AT3G25560.3"", ""AT3G25560.1"")"
AT2G07629	E002	22.9673994662062	0.0637448154582826	21.975761108454	2.76115650858406E-06	0.00247606315456346	6.81395978417373	4.31610874036778	-1.31979784395489	1.31979784395489	2	3312925	3313332	408	-	42	20	10	17	"c(""AT2G07629.1"", ""AT2G07629.2"")"
AT4G26965	E003	55.2646618505061	0.010514592847203	23.4314696259092	1.2944357400804E-06	0.00151594847109371	7.03548683579916	11.0587736928791	1.31088788125235	1.31088788125235	4	13539829	13539832	4	+	31	46	65	87	AT4G26965.2
AT3G13100+AT3G13110	E003	27.1455444954759	0.0268852072683785	12.7426446307811	0.000357411956442314	0.0495924100233853	4.78210605618898	7.51741553631905	1.3079321342735	1.3079321342735	3	4209074	4209313	240	-	13	16	32	54	"c(""AT3G13100.2"", ""AT3G13100.1"")"
AT4G33120	E006	35.5377023334364	0.0164123588020464	21.0132788286947	4.56111185261537E-06	0.00361504971789284	8.57559794020975	5.46491369522357	-1.30364783882393	1.30364783882393	4	15976590	15976923	334	-	62	30	24	22	AT4G33120.1
AT1G72530	E002	48.3080453637481	0.0277919969596276	12.9904303973084	0.000313086994067561	0.046389394650526	10.1455001640508	6.4853086449528	-1.29616115357868	1.29616115357868	1	27312999	27313258	260	+	57	60	42	29	"c(""AT1G72530.2"", ""AT1G72530.1"")"
AT3G02980	E006	24.8403550167667	0.0174333646332664	14.2088787977084	0.000163596768136784	0.0322121971981765	4.45631913272135	6.95463029430616	1.28657370506494	1.28657370506494	3	671845	671989	145	-	8	14	34	50	"c(""AT3G02980.1"", ""AT3G02980.2"")"
AT1G54440	E018	43.7983585220676	0.0132566919861798	15.2734228264155	9.30160770753657E-05	0.0234548337581463	6.17320003143394	9.60174512715	1.2789772928794	1.2789772928794	1	20326957	20327359	403	+	23	28	56	77	AT1G54440.4
AT5G18620	E003	76.7786406617001	0.00611152732515806	29.6019529054184	5.30514618084025E-08	0.000140803766659733	8.08075370330869	12.5170801911279	1.27013832294038	1.27013832294038	5	6196327	6196335	9	-	41	41	107	135	AT5G18620.2
AT5G46410+AT5G46420	E009	191.581390564566	0.0275250499190416	12.786809313417	0.000349071985447475	0.0492157754718275	13.2573027914181	20.4465994181059	1.26990247342967	1.26990247342967	5	18827998	18828786	789	+	114	183	205	285	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT1G75700	E010	16.3367780412911	0.0443249377281787	14.1636880179423	0.000167573478514285	0.0325877157774147	3.60905416546129	5.58963577197787	1.26375695079393	1.26375695079393	1	28424857	28425098	242	+	8	6	22	34	"c(""AT1G75700.1"", ""AT1G75700.3"", ""AT1G75700.2"")"
AT2G18050	E003	46.8869382100609	0.0145996042072029	16.9145968670608	3.90997540547519E-05	0.0144142506039185	9.13961359991913	5.91037149493116	-1.26174170945035	1.26174170945035	2	7846119	7846181	63	+	75	62	22	19	"c(""AT2G18050.1"", ""AT2G18050.2"")"
AT1G68690	E009	27.9704160206058	0.0163159758615298	13.1418260076978	0.000288776287542646	0.0444837355454959	7.62778854049245	4.93776473662518	-1.25757730085964	1.25757730085964	1	25791065	25791141	77	+	35	35	16	23	"c(""AT1G68690.3"", ""AT1G68690.1"", ""AT1G68690.4"", ""AT1G68690.2"")"
AT3G26910	E006	49.800292253891	0.0163003728105802	15.7034440472138	7.40891434543918E-05	0.0206884045755181	6.6369918193073	10.2108336410311	1.24791988817745	1.24791988817745	3	9916763	9917002	240	-	24	36	81	66	"c(""AT3G26910.3"", ""AT3G26910.2"", ""AT3G26910.1"")"
AT2G47310	E014	55.1498153397109	0.00963205031847828	26.1345137681479	3.18440812914623E-07	0.000561497024848367	10.6070519322229	6.90524386465768	-1.24381721680828	1.24381721680828	2	19426952	19427277	326	+	58	82	30	44	AT2G47310.1
AT2G42240+AT2G42247	E026	53.3561989833468	0.0118939677317834	17.9133648518112	2.31191884811321E-05	0.0109257106326506	10.6488910637125	6.94275485424041	-1.23957460101966	1.23957460101966	2	17600679	17600778	100	+	66	60	32	52	AT2G42247.1
AT1G23080	E013	287.934652393916	0.00181102517665613	105.707287933506	8.5472444309938E-25	1.91618230828613E-20	15.4668937948665	23.4862145653233	1.23070120428047	1.23070120428047	1	8182206	8182217	12	-	127	155	441	495	AT1G23080.1
AT1G14640	E004	28.1050997742199	0.0152754969227627	13.910592181459	0.000191715017297556	0.0353595009244037	7.77105808246955	5.08764920700099	-1.22504495576806	1.22504495576806	1	5025809	5025955	147	+	40	24	23	24	"c(""AT1G14640.2"", ""AT1G14640.1"")"
AT1G10930+AT1G10940	E010	76.6006660859934	0.00551622457399518	30.1536149887808	3.99142492879518E-08	0.000107996259569096	12.5507109819115	8.23209092388899	-1.22420930120115	1.22420930120115	1	3650282	3650350	69	-	100	90	46	63	AT1G10930.1
AT3G02500	E004	41.5112767758371	0.0141800627950472	21.8291717834601	2.98034231691127E-06	0.00259837833408445	9.12500957639386	5.98617496028319	-1.22026070465558	1.22026070465558	3	520047	520349	303	+	38	68	30	24	"c(""AT3G02500.3"", ""AT3G02500.1"", ""AT3G02500.2"")"
AT1G30240	E009	30.5513748790491	0.0116431319639519	13.0602583537735	0.00030162782749287	0.0457212146976647	7.7248682435756	5.06926277281843	-1.21824678038932	1.21824678038932	1	10643898	10644027	130	-	49	33	16	20	"c(""AT1G30240.1"", ""AT1G30240.2"")"
AT1G14170	E007	52.129686556003	0.0123381475752914	17.1193743159101	3.51023932167305E-05	0.0137716341747368	6.73381411895258	10.2373407253841	1.21355022278999	1.21355022278999	1	4845127	4845150	24	-	25	31	70	94	"c(""AT1G14170.3"", ""AT1G14170.1"")"
AT3G59410	E018	45.7172289924934	0.00748405858122945	25.6702015418864	4.05033156004752E-07	0.00066299987008096	6.3432153788666	9.57114631173252	1.19115393884849	1.19115393884849	3	21953954	21954008	55	+	26	24	71	71	"c(""AT3G59410.4"", ""AT3G59410.1"", ""AT3G59410.3"", ""AT3G59410.2"", ""AT3G59410.5"")"
AT1G53110	E003	26.0370630567542	0.0193967654692147	13.6936473717692	0.000215181138138062	0.0378996534109362	7.2369737063037	4.7936063920875	-1.19095375463755	1.19095375463755	1	19791124	19791222	99	+	36	30	19	16	AT1G53110.1
AT2G42170	E008	31.1127377023707	0.0116028638224449	14.3895113684538	0.000148627865005783	0.030762607472696	8.13832170885641	5.39382326795629	-1.18988257854992	1.18988257854992	2	17580157	17580392	236	+	34	36	22	31	"c(""AT2G42170.4"", ""AT2G42170.3"", ""AT2G42170.1"", ""AT2G42170.2"", ""AT2G42170.5"")"
AT5G27890	E002	46.6259123667768	0.0162065172594412	14.3708209111157	0.000150110507569432	0.0309118635986075	9.77768578011785	6.48644608364691	-1.18850506136679	1.18850506136679	5	9904047	9904208	162	+	66	48	36	32	AT5G27890.1
AT1G04733+AT1G09800	E014	849.032117333232	0.0180347112365728	22.1960763082685	2.46176376217261E-06	0.00231333562252401	27.321351871854	40.1966663048226	1.1842732515272	1.1842732515272	1	3180548	3180734	187	-	477	586	1098	1384	"c(""AT1G04733.1"", ""AT1G09800.1"", ""AT1G09800.2"")"
AT3G56130	E006	64.4885744372051	0.0057224578510216	24.5016051424897	7.42479570161796E-07	0.00105925510386419	11.4823765133399	7.6472464782868	-1.17881299841034	1.17881299841034	3	20827694	20827900	207	+	81	76	44	51	"c(""AT3G56130.3"", ""AT3G56130.2"")"
AT1G49630	E006	42.1139938001652	0.00983583196340904	14.189108372123	0.000165324701797478	0.0323498388750374	6.17735839790657	9.26021262804835	1.17200101583747	1.17200101583747	1	18368169	18368343	175	-	24	26	62	64	"c(""AT1G49630.2"", ""AT1G49630.4"", ""AT1G49630.5"")"
AT4G28410	E002	50.8061024718806	0.016691415469474	19.9693628061032	7.8692989767727E-06	0.0052874058910549	10.2482217081918	6.84274814193472	-1.17020878623801	1.17020878623801	4	14052242	14052740	499	+	58	62	39	40	"c(""AT4G28410.2"", ""AT4G28410.1"")"
AT5G22750	E011	42.6575987799414	0.0107563460762241	17.9887956911315	2.22209017065027E-05	0.0106640621581137	9.27715661706523	6.19397227102348	-1.16953485478638	1.16953485478638	5	7568160	7568315	156	-	50	56	28	32	AT5G22750.1
AT5G06350	E008	48.9025757258285	0.0113068292338234	14.7139171813994	0.000125119352544422	0.0279702352053401	6.64725375756007	9.94738169631003	1.16759310781495	1.16759310781495	5	1939705	1939854	150	+	27	30	68	80	"c(""AT5G06350.1"", ""AT5G06350.2"")"
AT5G06670	E014	46.0554447143698	0.00867402970881278	15.1419577557712	9.97221814326039E-05	0.0244689467654635	6.2626654963947	9.30423025190609	1.14609040669303	1.14609040669303	5	2050777	2050926	150	-	17	26	74	78	"c(""AT5G06670.8"", ""AT5G06670.1"", ""AT5G06670.7"", ""AT5G06670.3"", ""AT5G06670.4"", ""AT5G06670.5"", ""AT5G06670.2"", ""AT5G06670.6"")"
AT3G43300	E035	70.8602577886016	0.00727107932047737	20.5480952631613	5.81516248556247E-06	0.00434561554296097	11.8079169814111	7.962428389975	-1.14316028288265	1.14316028288265	3	15243115	15243173	59	-	98	82	49	46	"c(""AT3G43300.2"", ""AT3G43300.3"", ""AT3G43300.1"")"
AT1G32410	E005	39.937909374605	0.0105386140670399	14.161299908215	0.000167786315948736	0.0325877157774147	5.98948853099873	8.88545423794622	1.14154702919755	1.14154702919755	1	11694368	11694374	7	+	23	21	58	66	"c(""AT1G32410.2"", ""AT1G32410.4"")"
AT5G48600	E009	74.993338956904	0.0124755172304742	15.9028241208859	6.66791473739679E-05	0.0196692204446319	8.26500788167709	12.2439157763807	1.14062103444985	1.14062103444985	5	19703534	19703609	76	+	41	46	87	142	"c(""AT5G48600.1"", ""AT5G48600.2"")"
AT3G04610	E009	77.2930041400683	0.00796956090355144	20.4292380006239	6.1877189588518E-06	0.00449557835153506	8.31308474639806	12.3114151338331	1.13981894579845	1.13981894579845	3	1254283	1254768	486	-	48	36	108	134	"c(""AT3G04610.2"", ""AT3G04610.3"")"
AT3G13672	E002	41.0911337168439	0.01260856488735	13.0569999391998	0.000302153024663255	0.0457212146976647	6.08789080068149	9.01959620008927	1.13786143889031	1.13786143889031	3	4473541	4473882	342	-	26	20	68	58	"c(""AT3G13672.2"", ""AT3G13672.1"")"
AT4G08460	E006	47.1082895677072	0.0140172048031881	15.8693838266382	6.78677961957792E-05	0.0197965953103632	6.39458572851768	9.47091509262964	1.13729553618026	1.13729553618026	4	5378822	5378832	11	-	20	26	64	90	AT4G08460.3
AT5G25150	E004	63.4047947369948	0.00820819451135629	17.7602841544858	2.50559377104685E-05	0.0114637124222785	7.56519697898725	11.1900074405726	1.13507848257346	1.13507848257346	5	8677773	8677851	79	+	40	31	98	97	"c(""AT5G25150.2"", ""AT5G25150.1"")"
AT5G40240	E007	51.285811704129	0.0135190530066809	13.4180297169946	0.000249217322676814	0.0413861626084605	9.89875791586292	6.70711938460917	-1.12744053059849	1.12744053059849	5	16084117	16084182	66	-	62	73	27	36	"c(""AT5G40240.3"", ""AT5G40240.1"", ""AT5G40240.2"")"
AT2G34410+AT2G08665	E009	73.1913319762273	0.00850469188592806	32.969877055074	9.35978880200581E-09	3.35755764374428E-05	12.3392465989799	8.36828315499403	-1.12721962548425	1.12721962548425	2	14519844	14520002	159	+	82	81	51	76	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT4G28706+AT4G28710	E042	94.1018178024588	0.00403158454939383	30.5319959412744	3.28405391849414E-08	9.04157658742463E-05	9.43318881490242	13.8988611591442	1.12680823408093	1.12680823408093	4	14177063	14177144	82	+	70	57	132	131	AT4G28710.1
AT1G56350	E006	81.1045521175726	0.00470025578602401	34.9263023726076	3.42423727774605E-09	1.44108839282266E-05	12.6675748410849	8.60207048889092	-1.12383330903532	1.12383330903532	1	21097453	21097606	154	+	109	93	54	60	AT1G56350.1
AT1G63490	E009	75.9932812169745	0.0126006783159234	16.1012580909923	6.00441342397863E-05	0.0185487913983935	12.2228248635458	8.29946023933533	-1.12355505899896	1.12355505899896	1	23546638	23546797	160	-	118	74	50	54	"c(""AT1G63490.3"", ""AT1G63490.4"", ""AT1G63490.1"", ""AT1G63490.2"")"
AT2G35390	E012	129.207128530011	0.00337119963930873	39.0215272621898	4.19157938162E-10	2.26823704805865E-06	10.5581945885188	15.4971699937975	1.11778936013948	1.11778936013948	2	14897216	14897437	222	-	58	65	194	231	"c(""AT2G35390.4"", ""AT2G35390.1"")"
AT1G79610	E012	42.0345357691477	0.012799762885923	13.0479863496198	0.000303610659249928	0.0458133888141831	9.00174851893948	6.13689051217619	-1.10894027287738	1.10894027287738	1	29955084	29955115	32	-	58	51	23	31	AT1G79610.1
AT5G27620	E003	52.9939507527321	0.00826140429910016	17.4364037198097	2.97081551059459E-05	0.0128433346802512	6.81524619833601	9.99326935632587	1.10874808430565	1.10874808430565	5	9772038	9772088	51	+	28	24	85	87	"c(""AT5G27620.1"", ""AT5G27620.3"", ""AT5G27620.2"")"
AT4G04320	E004	68.3970662921908	0.00824126485379622	17.3307606019955	3.14061701427868E-05	0.0130732140230177	7.84164585637583	11.4529339363833	1.09867138151021	1.09867138151021	4	2113885	2113964	80	+	31	41	92	125	"c(""AT4G04320.1"", ""AT4G04320.2"")"
AT5G27360	E022	48.207608846483	0.0107890878745809	14.9873543775629	0.000108234048715984	0.0255417706752603	9.94167755932659	6.8192399924319	-1.09203436770214	1.09203436770214	5	9661770	9661834	65	+	48	60	40	42	"c(""AT5G27360.5"", ""AT5G27360.2"", ""AT5G27360.3"", ""AT5G27360.1"")"
AT3G50230	E002	38.8281941110778	0.0327977013867531	16.4989663411723	4.86766040397987E-05	0.01636597282232	8.76318694823996	6.01322045803033	-1.089957501012	1.089957501012	3	18620599	18622012	1414	+	52	44	20	36	"c(""AT3G50230.1"", ""AT3G50230.2"")"
AT1G27660	E003	71.2156311660998	0.00864489424251155	18.5540319896219	1.6515551314139E-05	0.00890653602501427	12.1449001458412	8.35425353081791	-1.08588432806127	1.08588432806127	1	9623972	9624103	132	+	76	75	64	68	AT1G27660.1
AT1G23730	E004	36.1410478127133	0.0118156197865142	15.6762932409337	7.51603550291451E-05	0.0208898936810637	5.670080483508	8.24878844693535	1.08456053173883	1.08456053173883	1	8395963	8396017	55	+	16	20	52	65	"c(""AT1G23730.1"", ""AT1G23730.2"")"
